"animals,month,unit,geo\time";2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969
"A3120,M04,THS_HD,IE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"183.1 ";"178.9 ";"169.6 ";"171.6 ";"175.1 ";"164.9 ";"152.1 ";"139.2 ";"119.4 ";"111.8 ";"108.2 ";"112.7 ";"114.6 ";"114.6 ";"120.2 ";"118.2 ";"114.5 ";"113.9 ";"122.4 ";"122.4 ";"107.6 ";"115.9 ";"98.7 ";"104.5 ";"0.0 ";": ";": ";": ";": "
"A3120,M04,THS_HD,IT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"681.0 ";"650.0 ";"662.0 ";"660.0 ";"666.6 ";"687.1 ";"697.2 ";"711.5 ";"751.2 ";"745.2 ";"773.5 ";"770.7 ";"766.0 ";"850.0 ";"856.0 ";"855.5 ";"851.1 ";"860.0 ";"844.0 ";"845.3 ";"865.0 ";"973.0 ";"871.0 ";"789.0 ";"850.0 ";"802.0 ";"719.0 ";"699.0 ";"757.0 ";"722.0 "
"A3120,M04,THS_HD,LU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";8-Sep;9-Jan;9-Feb;9-Mar;9-Feb;9-Aug;"11.0 ";11-Jun;"11.0 ";11-Mar;11-Apr;11-May;12-Feb;11-Aug;12-Jun;13-Sep;"14.0 ";"16.0 ";"15.0 ";"15.0 ";"14.0 ";"15.0 ";"14.0 ";"14.0 ";"15.0 ";"16.0 ";"14.0 "
"A3120,M04,THS_HD,MT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";7-Jul;8-Jan;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M04,THS_HD,NL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1101.0 ";"1145.0 ";"1080.0 ";"1116.8 ";"1126.4 ";"1126.0 ";"1179.0 ";"1259.0 ";"1336.0 ";"1372.0 ";"1573.0 ";"1556.0 ";"1416.0 ";"1465.9 ";"1467.0 ";"1442.0 ";"1491.0 ";"1463.0 ";"1444.0 ";"1497.0 ";"1519.0 ";"1597.0 ";"1472.0 ";"1343.0 ";"1276.0 ";"1225.0 ";"1162.0 ";"1214.0 ";"1225.0 ";"1185.0 ";"1133.0 ";"1007.0 ";"927.0 ";"884.0 ";"881.0 ";"844.0 ";"793.0 ";"798.0 ";"792.0 ";"615.0 "
"A3120,M04,THS_HD,PL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1423.3 p";"1770.4 ";"1865.7 ";"1761.9 ";"1657.0 ";"1857.2 ";"1872.4 ";"1673.7 ";"1654.4 ";"1847.2 ";"1906.0 ";"1729.6 ";"1825.7 ";"1917.7 ";"1730.5 ";"1692.6 ";"2046.8 ";"2107.3 ";"1764.4 ";"1793.2 ";"2006.5 ";"1937.6 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M04,THS_HD,PT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"331.0 ";"331.0 ";"358.0 ";"360.0 ";"332.0 ";"339.0 ";"327.0 ";"333.0 ";"331.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M04,THS_HD,RO";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"377.0 p";"445.2 ";"550.6 ";"374.5 ";"476.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M04,THS_HD,SE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"268.0 ";"272.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M04,THS_HD,SI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"66.9 ";"64.0 ";"63.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M04,THS_HD,SK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"211.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M04,THS_HD,UK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"766.9 ";"904.7 ";"898.3 ";"852.4 ";"873.8 ";"896.5 ";"917.1 ";"890.8 ";"875.5 ";"885.8 ";"841.6 ";"913.4 ";"952.0 ";"954.6 ";"926.3 ";"863.2 ";"979.0 ";"959.0 ";"925.8 ";"896.3 ";"960.0 ";"935.0 ";"916.0 ";"961.0 ";"892.0 ";"1005.0 ";"0.0 ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,AT";"222.58 ";"227.84 ";"235.74 ";"231.62 ";"240.30 ";"246.47 ";"257.32 ";"267.59 ";"275.55 ";"285.71 ";"291.57 ";"302.13 ";"307.94 ";"309.82 ";"316.60 ";"313.59 ";"328.30 ";"329.24 ";"332.43 ";"330.41 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,BE";"395.39 ";"408.25 ";"416.88 ";"432.07 ";"437.47 ";"464.29 ";"485.17 ";"493.47 ";"514.63 ";"523.80 ";"536.64 ";"540.61 ";"568.21 ";"582.91 ";"592.45 ";"591.40 ";"639.58 ";"674.51 ";"696.13 ";"720.18 ";"753.28 ";"777.87 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,BG";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"98.87 ";": ";"105.10 ";"101.60 ";"90.50 ";"105.80 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,DE";"1805.00 ";"1858.90 ";"1906.22 ";"1917.04 ";"2024.34 e";"2080.17 ";"2054.95 ";"2172.29 ";"2193.77 ";"2242.73 ";"2306.94 ";"2368.37 ";"2502.42 ";"2483.88 ";"2541.62 ";"2515.04 ";"2583.59 ";"2589.09 ";"2607.28 ";"2559.35 ";"2680.96 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,DK";"1227.00 ";"1269.00 ";"1228.00 ";"1216.00 ";"1248.00 ";"1242.00 ";"1228.00 ";"1226.00 ";"1264.00 ";"1323.00 ";"1345.00 ";"1303.00 ";"1415.00 ";"1422.00 ";": ";": ";": ";": ";": ";"1330.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,ES";"2537.87 p";"2497.79 ";"2516.00 ";"2374.31 ";"2407.59 ";"2353.35 ";"2235.08 ";"2357.48 ";"2425.26 ";"2520.48 ";"2497.71 ";": ";"2626.58 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,FI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"185.00 ";"183.50 ";"185.00 ";"181.20 ";"179.60 ";"185.30 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,FR";"955.00 ";"979.00 ";"1001.00 ";"1007.00 p";"1060.00 ";"1066.00 ";"1084.00 ";"1107.00 ";"1144.00 ";"1158.00 ";"1184.00 ";"1210.00 ";"1253.00 ";"1273.00 ";"1309.00 ";"1330.00 ";"1349.00 ";"1361.00 ";"1368.53 ";"1495.80 ";"1526.00 ";"1578.10 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,HU";"252.00 ";"260.00 ";"253.00 ";"269.00 ";"291.00 ";"291.00 ";"286.00 ";"288.00 ";"303.00 ";"319.00 ";"317.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,IE";"142.25 ";"147.41 ";"143.37 ";"148.51 ";"147.84 ";"150.30 ";"146.51 ";"144.60 ";"154.88 ";"159.74 ";"147.38 ";"155.65 ";"163.65 ";"167.46 ";"170.81 ";"167.39 ";"172.60 ";"181.61 ";"183.44 ";"176.85 ";"188.37 ";"194.91 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,IS";": ";": ";": ";Feb-92;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,IT";"578.68 ";"587.87 ";"579.49 ";"571.59 ";"583.63 ";"578.43 ";"588.68 ";"585.33 ";"673.22 ";"728.11 ";"742.45 ";"746.94 ";"762.42 ";"753.16 ";"738.63 ";"723.00 ";"736.00 ";"704.00 ";"717.00 ";"708.00 ";"697.00 ";"691.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,LT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"90.30 ";": ";": ";": ";"95.10 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,LU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";Jul-47;Jul-65;8-Nov;8-Nov;Jul-91;Aug-62;Sep-25;Aug-81;Sep-70;7-Nov;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,LV";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"49.20 ";": ";"37.00 ";"41.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,NL";"1011.22 ";"1051.09 ";"1064.04 ";"1052.83 ";"1102.93 ";"1092.00 ";"1076.00 ";"1066.00 ";"1105.00 ";"1090.00 ";"1120.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,PL";"755.00 ";"871.00 ";"885.00 ";"854.00 ";"946.98 ";"1008.77 ";"1020.38 ";"1097.36 ";"1214.36 ";"1393.20 ";"1369.60 ";": ";": ";": ";": ";": ";": ";"1918.39 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,RO";"251.00 ";"280.00 ";"326.30 ";"339.00 ";"348.60 ";"343.60 ";"354.50 ";"360.30 ";"350.40 ";"360.30 ";"366.90 ";"377.00 ";": ";": ";": ";": ";"352.90 ";"368.20 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,RS";"410.00 ";"413.00 ";"427.00 ";"444.00 ";"465.00 ";"519.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,SE";"128.11 ";"130.30 ";"139.63 ";"138.98 ";"145.69 ";"143.36 ";"147.59 ";"140.06 ";"150.96 ";"166.77 ";"157.85 ";"167.39 ";"184.32 ";"184.32 ";"187.18 ";"192.00 ";"204.77 ";"208.00 ";"211.80 ";"201.90 ";"220.20 ";"255.40 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,SI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"66.89 ";"66.47 ";"66.64 ";"65.42 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M05_M06,THS_HD,UK";"497.00 ";"491.00 ";"498.00 ";"494.00 ";"492.00 ";"486.00 ";"507.00 ";"507.00 ";"507.00 ";"501.00 ";"490.00 ";"477.00 ";"519.00 ";"536.71 ";"534.46 ";"579.34 ";"576.21 ";"625.74 ";"656.30 ";"687.71 ";"781.46 ";"879.85 ";"914.37 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M08,THS_HD,BE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"649.3 ";"669.2 ";"691.9 ";"738.9 ";"742.3 ";"743.9 ";"755.2 ";"712.6 ";"719.6 ";"769.0 ";"790.9 ";"719.1 ";"754.0 ";"727.0 ";"732.0 ";"695.0 ";"682.7 ";"658.0 ";"640.7 ";"652.6 ";"627.7 ";"644.9 ";"645.3 ";"664.3 ";"654.8 ";"645.0 ";"662.0 ";"615.7 ";"695.0 ";"637.0 ";"0.0 ";"0.0 ";"0.0 ";"0.0 "
"A3120,M08,THS_HD,CZ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"301.0 ";"315.0 ";"341.0 ";"340.0 ";"385.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M08,THS_HD,DE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"2660.0 ";"2613.6 ";"2551.2 ";"2572.5 ";"2688.8 ";"2921.8 ";"2967.7 ";"2938.3 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M08,THS_HD,DK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1303.0 ";"1415.0 ";"1411.0 ";"1359.0 ";"1401.0 ";"1392.0 ";"1349.0 ";"1370.0 ";"1330.0 ";"1320.0 ";"1278.0 ";"1235.0 ";"1164.0 ";"1142.0 ";"1153.0 ";"1182.0 ";"1134.0 ";"1068.0 ";"1029.0 ";"1024.0 ";"1035.0 ";"1066.0 ";"1077.0 ";"1075.0 ";"1018.0 ";"1041.0 ";"1068.0 ";"1037.0 ";"1206.0 ";"1197.0 ";"1099.0 ";"1052.0 ";"1021.0 ";"1006.0 ";"1055.0 ";"1040.0 ";": ";": ";": ";": "
"A3120,M08,THS_HD,EL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"155.2 ";"151.6 ";"151.9 ";"158.0 ";"148.0 ";"150.0 ";"140.0 ";"156.0 ";"153.0 ";"165.5 ";"160.0 ";"152.1 ";"160.6 ";"159.2 ";"161.4 ";"186.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M08,THS_HD,ES";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"2420.8 ";"2626.6 ";"2646.8 ";"2613.0 ";"2597.6 ";"2550.2 ";"2566.4 ";"2606.0 ";"2415.4 ";"2492.0 ";"2485.0 ";"2195.0 ";"2043.8 ";"2136.3 ";"2181.8 ";"2182.3 ";"2020.7 ";"1951.4 ";"1917.6 ";"1863.3 ";"1939.0 ";"2027.2 ";"1775.5 ";"1587.4 ";"1679.9 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M08,THS_HD,FI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"192.5 ";"198.2 ";"189.1 ";"182.6 ";"163.2 ";"158.6 ";"0.0 ";"0.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M08,THS_HD,FR";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1482.6 ";"1448.7 ";"1423.7 ";"1404.3 ";"1398.5 ";"1310.6 ";"1312.4 ";"1234.0 ";"1168.0 ";"1095.0 ";"1074.0 ";"1211.0 ";"1130.0 ";"1128.0 ";"1123.0 ";"1170.0 ";"1167.0 ";"1133.0 ";"1213.0 ";"1205.0 ";"1243.0 ";"1295.0 ";"1325.0 ";"1408.0 ";"1433.0 ";"1385.0 ";"1388.0 ";"1366.0 ";"1298.0 ";"1260.0 "
"A3120,M08,THS_HD,HU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"334.0 ";"379.0 ";"395.0 ";"400.0 ";"406.0 ";"469.0 ";"512.0 ";"458.0 ";"480.0 ";"465.0 ";"446.0 ";"471.0 ";"554.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3120,M08,THS_HD,IE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"190.3 ";"177.6 ";"169.0 ";"167.9 ";"171.8 ";"169.5 ";"157.0 ";"143.9 ";"124.5 ";"113.4 ";"108.1 ";"114.3 ";"113.7 ";"111.7 ";"118.8 ";"119.9 ";"115.9 ";"115.2 ";"118.1 ";"128.0 ";"108.1 ";"113.6 ";"108.0 ";"92.1 ";"0.0 ";": ";": ";": ";": "
"A3120,M08,THS_HD,IT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"690.0 ";"700.0 ";"686.0 ";"683.0 ";"677.7 ";"673.6 ";"676.5 ";"676.4 ";"724.1 ";"756.2 ";"771.2 ";"772.0 ";"765.8 ";"762.5 ";"754.2 ";"852.5 ";"848.5 ";"841.5 ";"837.0 ";"841.1 ";"849.0 ";"976.0 ";"890.0 ";"797.0 ";"897.0 ";"866.0 ";"803.0 ";"700.0 ";"790.0 ";"745.0 "
"A3120,M08,THS_HD,LU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";7-Mar;7-Feb;9-Feb;9-Feb;9-Apr;9-May;9-Jun;9-Jun;10-Mar;"11.0 ";10-Jul;11-May;11-May;11-Jul;12-Feb;12-Feb;12-Feb;13-Aug;13-Apr;"15.0 ";"15.0 ";"14.0 ";"14.0 ";"15.0 ";"15.0 ";"14.0 ";"14.0 ";"17.0 ";"16.0 "
