"animals,month,unit,geo\time";2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969
"A3132,M04,THS_HD,IE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"519.1 ";"487.8 ";"469.3 ";"451.9 ";"454.0 ";"413.2 ";"397.5 ";"361.7 ";"335.1 ";"322.6 ";"346.0 ";"347.8 ";"331.8 ";"362.5 ";"369.0 ";"361.6 ";"367.4 ";"388.8 ";"405.9 ";"367.5 ";"333.7 ";"287.1 ";"263.2 ";"352.8 ";"0.0 ";": ";": ";": ";": "
"A3132,M04,THS_HD,IT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"3830.0 ";"3650.0 ";"3730.0 ";"3727.0 ";"3916.7 ";"3778.8 ";"3856.5 ";"4084.3 ";"4148.1 ";"4036.2 ";"3956.6 ";"3902.5 ";"3864.1 ";"3219.0 ";"3229.9 ";"3239.3 ";"3177.3 ";"3187.8 ";"3213.4 ";"3331.8 ";"3461.0 ";"3296.0 ";"3086.0 ";"2645.0 ";"2585.0 ";"2431.0 ";"2108.0 ";"2626.0 ";"2594.0 ";"2417.0 "
"A3132,M04,THS_HD,LU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"20.0 ";20-Jan;19-Jun;18-Mar;17-Aug;17-Jul;19-Jun;19-Feb;17-Jul;14-Sep;13-Jul;13-Sep;14-Sep;16-Mar;17-Aug;16-Sep;18-Jun;"19.0 ";"20.0 ";"16.0 ";"17.0 ";"19.0 ";"22.0 ";"29.0 ";"33.0 ";"27.0 ";"28.0 "
"A3132,M04,THS_HD,MT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";25-Mar;26-May;24-Jun;"25.0 ";22-Mar;20-Jul;"34.7 ";"33.6 ";30-May;"29.0 ";29-May;"28.0 ";29-Jul;26-Jun;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M04,THS_HD,NL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"3935.0 ";"3395.0 ";"3390.0 ";"3324.7 ";"3270.3 ";"3229.0 ";"3376.0 ";"3975.0 ";"3820.0 ";"3970.0 ";"3796.0 ";"4350.0 ";"4744.0 ";"4642.9 ";"4512.0 ";"4309.0 ";"4432.0 ";"4566.0 ";"4416.0 ";"4422.0 ";"4457.0 ";"4416.0 ";"4033.0 ";"3937.0 ";"3509.0 ";"3405.0 ";"3190.0 ";"3302.0 ";"3390.0 ";"3238.0 ";"2941.0 ";"2659.0 ";"2225.0 ";"2289.0 ";"2249.0 ";"2178.0 ";"1991.0 ";"1892.0 ";"1698.0 ";"1448.0 "
"A3132,M04,THS_HD,PL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"5050.7 p";"5661.0 ";"5632.2 ";"5306.2 ";"5465.4 ";"5790.8 ";"5269.1 ";"4999.3 ";"5257.5 ";"5795.8 ";"5540.6 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M04,THS_HD,PT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"710.4 ";"710.4 ";"798.0 ";"769.0 ";"644.0 ";"699.0 ";"638.0 ";"616.0 ";"635.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M04,THS_HD,RO";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1640.4 p";"1998.6 ";"1704.5 ";"1833.2 ";"1918.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M04,THS_HD,SE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"756.0 ";"771.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M04,THS_HD,SI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"246.3 ";"211.0 ";"209.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M04,THS_HD,SK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"524.3 ";"579.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M04,THS_HD,UK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"2785.1 ";"2760.5 ";"2605.0 ";"2479.2 ";"2228.3 ";"2407.1 ";"2394.0 ";"2162.3 ";"2434.1 ";"2486.1 ";"2590.6 ";"2674.9 ";"2677.0 ";"2590.8 ";"2479.1 ";"2590.4 ";"2590.8 ";"2479.5 ";"2467.3 ";"2528.0 ";"2393.0 ";"2497.0 ";"2430.0 ";"2407.0 ";"2849.0 ";"0.0 ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,AT";"1042.77 ";"1050.70 ";"1013.41 ";"1035.10 ";"1065.65 ";"1070.95 ";"1097.42 ";"1122.83 ";"1161.70 ";"1177.05 ";"1179.41 ";"1143.18 ";"1136.01 ";"1109.52 ";"1130.27 ";"1103.36 ";"1158.60 ";"1178.37 ";"1113.38 ";"1137.52 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,BE";"2846.08 ";"2880.95 ";"3019.02 ";"2829.09 ";"2875.63 ";"2980.29 ";"3075.43 ";"3050.72 ";"2955.31 ";"2882.45 ";"2798.96 ";"2788.50 ";"2748.01 ";"2755.63 ";"2733.97 ";"2726.18 ";"2739.56 ";"2756.59 ";"2787.99 ";"2756.12 ";"2903.33 ";"2800.10 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,BG";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"336.91 ";": ";"329.20 ";"378.30 ";"267.60 ";"270.70 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,CZ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1158.00 ";"1048.00 ";"1111.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,DE";"11344.00 ";"11877.90 ";"11882.00 ";"11766.73 ";"12160.02 e";"12037.70 ";"12154.62 ";"12072.63 ";"11216.16 ";"11173.27 ";"11488.68 ";"11165.83 ";"10958.19 ";"10560.08 ";"10663.50 ";"9839.71 ";"10481.91 ";"9968.39 ";"10096.56 ";"10015.83 ";"10198.57 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,DK";"2801.00 ";"2990.00 ";"2853.00 ";"2909.00 ";"2996.00 ";"3101.00 ";"3165.00 ";"3313.00 ";"3366.00 ";"3188.00 ";"3312.00 ";"3346.00 ";"3855.00 ";"3737.00 ";": ";": ";": ";": ";": ";"3583.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,ES";"11839.75 p";"11679.60 ";"11230.51 ";"10568.92 ";"10370.48 ";"9578.83 ";"9523.18 ";"9430.99 ";"9989.97 ";"9349.65 ";"10634.52 ";": ";"10431.15 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,FI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"528.80 ";"511.60 ";"501.10 ";"485.30 ";"502.90 ";"533.40 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,FR";"5342.00 ";"5227.00 ";"5310.00 ";"5342.00 p";"5431.00 ";"5399.00 ";"5426.00 ";"5460.00 ";"5456.00 ";"5572.00 ";"5679.00 ";"5758.00 ";"5818.00 ";"5757.00 ";"5759.00 ";"5689.00 ";"5759.00 ";"5676.00 ";"5682.75 ";"5887.30 ";"6003.00 ";"5875.70 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,HU";"1225.00 ";"1227.00 ";"1184.00 ";"1355.00 ";"1223.00 ";"1210.00 ";"1155.00 ";"1170.00 ";"1231.00 ";"1274.00 ";"1238.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,IE";"583.20 ";"609.31 ";"581.01 ";"604.38 ";"540.59 ";"566.91 ";"556.26 ";"561.69 ";"546.14 ";"547.27 ";"502.03 ";"533.74 ";"530.70 ";"583.95 ";"535.82 ";"524.04 ";"564.45 ";"564.21 ";"526.51 ";"508.07 ";"550.70 ";"598.86 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,IS";": ";": ";": ";"23.20 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,IT";"5106.20 ";"5171.62 ";"5205.28 ";"5089.97 ";"5032.28 ";"5069.14 ";"5103.09 ";"4731.39 ";"5092.03 ";"4947.28 ";"4868.63 ";"4924.86 ";"4971.65 ";"4867.61 ";"4935.00 ";"4996.00 ";"4897.00 ";"4486.00 ";"4522.00 ";"4450.00 ";"4337.00 ";"4210.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,LT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"719.50 ";": ";": ";": ";"513.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,LU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"28.41 ";"31.00 ";"32.43 ";"32.43 ";"32.70 ";"26.87 ";"25.64 ";"26.37 ";"25.95 ";"26.18 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,LV";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"163.60 ";": ";"160.50 ";"187.50 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,NL";"3853.16 ";"3865.39 ";"3900.65 ";"3938.48 ";"4026.60 ";"3916.00 ";"3996.00 ";"4044.00 ";"4046.00 ";"4060.00 ";"4000.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,PL";"4550.00 ";"4763.00 ";"4323.00 ";"3974.00 ";"4337.16 ";"4210.75 ";"3687.42 ";"3958.33 ";"3940.18 ";"4772.56 ";"4468.20 ";": ";": ";": ";": ";": ";": ";"4805.29 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,RO";"1469.70 ";"1619.90 ";"1726.50 ";"1732.40 ";"1704.90 ";"1611.80 ";"1576.70 ";"1680.10 ";"1721.00 ";"1671.70 ";"1695.30 ";"1664.30 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,RS";"687.00 ";"649.00 ";"758.00 ";"750.00 ";"750.00 ";"898.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,SE";"588.60 ";"542.83 ";"505.58 ";"521.79 ";"554.46 ";"539.73 ";"539.85 ";"537.16 ";"547.93 ";"604.76 ";"564.33 ";"583.26 ";"616.97 ";"616.97 ";"677.06 ";"683.00 ";"679.92 ";"655.00 ";"664.40 ";"691.40 ";"757.60 ";"761.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,SI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"228.46 ";"209.92 ";"214.27 ";"219.88 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,SK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"541.62 ";": ";": ";"486.99 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M05_M06,THS_HD,UK";"1834.00 ";"1775.00 ";"1809.00 ";"1788.00 ";"1775.00 ";"1813.00 ";"1768.00 ";"1655.00 ";"1634.00 ";"1641.00 ";"1635.00 ";"1782.00 ";"1837.00 ";"1830.40 ";"1766.16 ";"1794.76 ";"1821.46 ";"1954.80 ";"2122.49 ";"2333.09 ";"2537.31 ";"2820.53 ";"2775.76 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M08,THS_HD,BE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"2578.0 ";"2629.2 ";"2761.5 ";"3152.7 ";"2823.6 ";"2732.3 ";"2724.0 ";"2653.0 ";"2431.6 ";"2526.2 ";"2561.2 ";"2286.5 ";"2881.0 ";"2498.0 ";"2347.0 ";"1970.0 ";"1914.1 ";"1767.0 ";"1805.0 ";"1714.8 ";"1763.5 ";"1708.7 ";"1831.9 ";"1827.1 ";"1780.5 ";"1700.0 ";"1697.0 ";"1491.1 ";"1849.0 ";"1531.0 ";"0.0 ";"0.0 ";"0.0 ";"0.0 "
"A3132,M08,THS_HD,CZ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1002.3 ";"1007.0 ";"930.0 ";"1054.0 ";"1177.0 ";": ";": ";"1160.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M08,THS_HD,DE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"9450.0 ";"9321.7 ";"8944.7 ";"8988.9 ";"9237.7 ";"9442.7 ";"9533.1 ";"9619.8 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M08,THS_HD,DK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"3346.0 ";"3855.0 ";"3690.0 ";"3543.0 ";"3598.0 ";"3509.0 ";"3628.0 ";"3645.0 ";"3583.0 ";"3234.0 ";"3449.0 ";"2875.0 ";"2964.0 ";"3110.0 ";"2953.0 ";"3198.0 ";"2876.0 ";"2610.0 ";"2504.0 ";"2587.0 ";"2502.0 ";"2542.0 ";"2548.0 ";"2700.0 ";"2539.0 ";"2589.0 ";"2606.0 ";"2636.0 ";"2667.0 ";"2370.0 ";"2305.0 ";"2097.0 ";"1968.0 ";"1984.0 ";"1952.0 ";"2284.0 ";": ";": ";": ";": "
"A3132,M08,THS_HD,EL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"248.0 ";"247.0 ";"249.3 ";"298.1 ";"300.0 ";"273.0 ";"280.0 ";"284.0 ";"321.0 ";"260.1 ";"270.0 ";"226.3 ";"285.0 ";"211.0 ";"250.6 ";"262.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M08,THS_HD,ES";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"10179.5 ";"10431.1 ";"10102.9 ";"9611.1 ";"9979.3 ";"9218.8 ";"8739.6 ";"9462.0 ";"9449.3 ";"7938.0 ";"7482.0 ";"7186.0 ";"6752.2 ";"6909.8 ";"6724.0 ";"6781.3 ";"6623.0 ";"5979.3 ";"5959.6 ";"5615.2 ";"5302.2 ";"5443.2 ";"5371.1 ";"3366.0 ";"3539.9 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M08,THS_HD,FI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"560.2 ";"540.6 ";"502.4 ";"452.0 ";"400.1 ";"361.4 ";"0.0 ";"0.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132,M08,THS_HD,FR";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"5951.4 ";"5695.2 ";"5691.0 ";"5625.5 ";"5746.3 ";"5154.3 ";"4840.8 ";"4709.3 ";"4625.0 ";"4079.0 ";"4316.0 ";"4048.0 ";"3762.0 ";"3762.0 ";"3788.0 ";"3943.0 ";"4427.0 ";"4593.0 ";"4519.0 ";"3650.0 ";"3904.0 ";"3986.0 ";"4080.0 ";"4546.0 ";"4399.0 ";"3962.0 ";"4650.0 ";"4524.0 ";"4411.0 ";"4077.0 "
"A3132,M08,THS_HD,HU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1646.0 ";"1763.0 ";"1710.0 ";"1788.0 ";"1917.0 ";"2259.0 ";"2141.0 ";"2104.0 ";"2201.0 ";"2472.0 ";"2143.0 ";"2078.0 ";"2344.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
