"animals,month,unit,geo\time";2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969
"A3132Z,M08,THS_HD,LU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1.0 ";"0.8 ";"0.8 ";"0.8 ";"0.8 ";"0.6 ";"0.5 ";"0.5 ";"0.3 ";"0.7 ";"0.3 ";"0.5 ";"0.3 ";"0.9 ";"0.5 ";"0.9 ";"0.6 ";"0.9 ";1-Feb;"1.0 ";"1.0 ";"1.0 ";"1.0 ";"1.0 ";"1.0 ";"1.0 ";"1.0 ";"1.0 ";"1.0 "
"A3132Z,M08,THS_HD,NL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"260.0 ";"230.0 ";"205.0 ";"230.0 ";"195.0 ";"212.0 ";"245.0 ";"200.0 ";"193.0 ";"146.0 ";"551.0 ";"187.0 ";"188.7 ";"180.0 ";"242.0 ";"190.0 ";"163.0 ";"83.0 ";"76.0 ";"75.0 ";"107.0 ";"95.0 ";"63.0 ";"54.0 ";"60.0 ";"64.0 ";"45.0 ";"44.0 ";"53.0 ";"58.0 ";"42.0 ";"21.0 ";"36.0 ";"38.0 ";"30.0 ";"21.0 ";"20.0 ";"33.0 ";"16.0 "
"A3132Z,M08,THS_HD,PL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"414.1 ";"475.3 ";"400.7 ";"364.9 ";"434.4 p";"406.1 ";"356.3 ";"317.4 ";"338.8 ";"366.5 ";"542.7 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M08,THS_HD,PT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"33.6 ";28-Apr;28-Jul;"32.2 ";"43.0 ";"34.0 ";"37.0 ";"40.0 ";"40.0 ";"30.0 ";"38.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M08,THS_HD,RO";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"176.1 ";"175.2 p";"141.8 ";"119.4 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M08,THS_HD,SE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"45.0 ";"33.0 ";"31.0 ";"32.0 ";"31.0 ";"31.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M08,THS_HD,SI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"41.9 ";"39.0 ";"38.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M08,THS_HD,SK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"40.4 ";"47.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M08,THS_HD,UK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"82.6 ";"69.4 ";"64.1 ";"73.0 ";"61.7 ";"58.0 ";"61.4 ";"64.5 ";"56.2 ";"76.7 ";"72.4 ";"89.2 ";"95.3 ";"104.6 ";"96.1 ";"122.0 ";"136.4 ";"116.9 ";"116.4 ";"124.6 ";"118.4 ";"123.0 ";"109.0 ";"122.0 ";"115.0 ";"0.0 ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,AL";": ";"16.81 ";"16.44 ";"16.52 p";"31.51 e";"29.95 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,AT";"138.12 ";"134.67 ";"129.64 ";"124.31 ";"124.55 ";"115.19 ";"108.78 ";"116.20 ";"107.17 ";"106.08 ";"113.95 ";"79.15 ";"89.03 ";"90.40 ";"79.40 ";"76.56 ";"76.27 ";"69.91 ";"71.84 ";"70.29 ";"74.80 ";"76.96 ";"68.19 ";"61.06 ";"68.93 ";"59.87 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,BA";": ";"38.00 e";"38.00 e";"39.00 e";"45.00 e";"41.00 e";"41.00 e";"41.00 e";"41.00 e";"41.00 e";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,BE";"246.10 ";"275.43 ";"272.17 ";"218.16 ";"204.23 ";"247.45 ";"134.81 ";"132.63 ";"144.64 ";"129.61 ";"114.82 ";"115.45 ";"109.00 ";"114.49 ";"90.71 ";"110.11 ";"113.84 ";"81.83 ";"88.26 ";"56.22 ";"81.09 ";"84.48 ";"56.76 ";"69.18 ";"51.00 ";"55.57 ";"99.83 ";"36.60 ";"24.30 ";"29.48 ";"22.17 ";20-Oct;"20.00 ";"21.16 ";19-Jul;"16.52 ";"13.00 ";10-May;"17.92 ";"16.15 ";Dec-70;"18.40 ";"13.18 ";"19.00 ";"14.00 ";"14.00 ";"15.00 ";"16.00 ";"14.00 ";"0.00 ";"12.00 "
"A3132Z,M12,THS_HD,BG";Feb-31;Jul-92;Aug-85;"19.62 ";"29.78 ";"20.26 ";"50.93 ";"29.50 ";"55.52 ";"97.33 ";"115.33 ";"89.82 ";"142.50 ";"140.24 ";"109.69 ";"109.69 ";"182.20 ";"159.60 ";"131.70 ";"110.10 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,CY";Jan-43;Jan-91;"0.46 ";"0.94 p";"0.31 ";"0.41 ";Mar-24;2-May;Jan-21;Jan-15;Jan-82;"0.20 ";Sep-33;"0.42 ";"0.55 ";2-Apr;Mar-17;3-Aug;"0.67 ";"0.62 ";May-84;Mar-44;Feb-47;Apr-91;Jan-33;Jan-20;May-87;Jun-20;"0.24 ";"0.36 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,CZ";"75.65 ";"66.99 ";"67.51 ";"57.36 ";"76.54 ";"56.35 ";"53.74 ";"59.15 ";"44.08 ";"56.89 ";"57.64 ";"60.84 ";"66.46 ";"67.20 ";"55.00 ";"57.00 ";"86.00 ";"62.00 ";"73.00 ";"80.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,DE";"1287.80 ";"1226.60 ";"1223.70 ";"1228.51 ";"1109.76 ";"1191.93 ";"1168.44 ";"1183.70 ";"1186.39 ";"1020.28 ";"963.65 ";"878.18 ";"833.85 ";"776.66 ";"732.02 ";"684.43 ";"681.03 ";"607.50 ";"571.02 ";"525.14 ";"460.93 ";"519.41 ";"398.23 ";"364.87 ";"365.84 ";"360.31 ";"335.60 ";"332.23 ";"311.93 ";"199.11 ";"165.08 ";"201.67 ";"205.04 ";"229.86 ";"221.25 ";"242.35 ";"227.92 ";"236.70 ";"226.26 ";"253.00 ";"266.30 ";"297.40 ";"280.40 ";"286.00 ";"279.00 ";"319.00 ";"346.00 ";"0.00 ";"0.00 ";"0.00 ";"148.00 "
"A3132Z,M12,THS_HD,DK";"6.00 ";"7.00 ";"7.00 ";"6.00 ";"7.00 ";"7.00 ";"7.00 ";"9.00 ";"6.00 ";"7.00 ";"9.00 ";"9.00 ";"12.00 ";"9.00 ";"10.00 ";"10.00 ";"11.00 ";"10.00 ";"11.00 ";"10.00 ";"10.00 ";"15.00 ";"12.00 ";"12.00 ";"12.00 ";"13.00 ";"12.00 ";"12.00 ";"12.00 ";"12.00 ";"11.00 ";"13.00 ";"14.00 ";"14.00 ";"16.00 ";"13.00 ";"15.00 ";"17.00 ";"17.00 ";"23.00 ";"26.00 ";"29.00 ";"29.00 ";"27.00 ";"29.00 ";"35.00 ";"23.00 ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,EE";Aug-60;"17.90 ";"15.90 ";Jun-90;Jun-30;Aug-30;Jul-90;Mar-30;Feb-40;Jan-50;10-Oct;Feb-60;Feb-60;Feb-30;Jan-60;Mar-30;Jan-80;Mar-60;Jan-70;Mar-20;Mar-80;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,EL";"30.00 ";"24.00 ";"30.00 ";"30.00 ";"24.00 ";"20.00 ";"19.00 ";"25.00 ";"22.00 ";"31.00 ";"29.00 ";"29.00 ";"22.00 ";"22.98 ";"14.33 ";"23.00 ";"25.00 ";"17.00 ";"19.00 ";"15.00 ";"25.00 ";"12.00 ";"8.00 ";"10.00 ";"9.00 ";"9.00 ";"13.00 ";"13.00 ";"9.00 ";"10.00 ";"15.00 ";"14.65 ";"8.00 ";"9.00 ";Sep-21;17-Sep;8-Nov;"9.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,ES";"1992.56 ";"1605.12 p";"1549.19 ";"1562.74 ";"1437.64 ";"901.23 ";"725.80 ";"887.91 ";"1284.69 ";"1133.53 ";"1327.27 ";"1753.79 ";"1494.20 ";"1143.73 ";"1236.58 ";"1280.84 ";"1158.20 ";"1293.38 ";"1150.47 ";"1361.93 ";"947.00 ";"1004.00 ";"673.00 ";"639.00 ";"547.00 ";"569.69 ";"738.12 ";"930.49 ";"851.74 ";"697.83 ";"733.45 ";"741.16 ";"524.41 ";"300.07 ";"249.97 ";"235.18 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,EU15";"7539.40 ";"7120.77 ";"6922.29 ";"6904.47 ";"6550.57 ";"6091.63 ";"5694.42 ";"5985.57 ";"5907.79 ";": ";"5713.17 ";"6005.17 ";"5539.12 ";"5083.21 ";"5060.88 ";"4873.60 ";"4878.58 ";"4718.08 ";"4578.09 ";"4665.60 ";"4182.93 ";"4183.48 ";"3726.72 ";"3600.10 ";"3422.99 ";"3560.68 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,EU25";"8559.85 ";"8158.27 ";"7921.78 ";"7798.93 ";"7531.59 e";"7098.70 ";"6628.26 ";"6883.16 ";"6898.70 ";": ";"6734.08 ";"7012.07 ";"6766.05 ";"6393.35 ";"6225.87 ";"6111.25 ";"6495.00 ";"6171.89 ";"5928.69 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,EU27_2007";"9308.46 ";"8875.29 ";"8680.03 ";"8564.35 ";"8347.67 e";"7899.16 ";"7528.80 ";"7815.26 ";"7988.02 ";": ";"8189.51 ";"8539.69 ";"8402.45 ";"8174.33 ";"7998.95 ";"7717.64 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,EU27_2020";"9422.46 ";"8978.29 ";"8808.03 ";"8688.35 ";"8481.67 e";"7981.16 ";"7617.80 ";"7881.26 ";"8062.52 ";": ";"8249.01 ";"8582.69 ";"8454.78 ";"8289.02 ";"7955.58 ";"7701.76 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,EU28";"9477.46 ";"9034.29 ";"8864.03 ";"8741.35 ";"8534.67 e";"8034.16 ";"7667.80 ";"7929.26 ";"8108.52 ";": ";"8300.01 ";"8625.69 ";"8500.78 ";"8335.02 ";"8025.94 ";"7764.59 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,FI";"43.30 ";"40.80 ";"43.60 ";"57.60 ";"64.80 ";"47.70 ";"59.90 ";"52.30 ";"44.20 ";"36.50 ";"33.50 ";"34.20 ";"29.60 ";"24.90 ";18-Oct;21-Oct;Dec-20;"14.70 ";"26.60 ";Nov-80;10-Oct;Sep-80;Sep-90;Dec-60;"16.70 ";"16.50 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,FR";"707.00 ";"729.00 ";"667.00 ";"618.00 p";"596.00 ";"598.00 ";"557.00 ";"557.00 ";"547.00 ";"557.00 ";"565.00 ";"548.00 ";"522.00 ";"533.00 ";"499.00 ";"432.00 ";"380.00 ";"332.00 ";"281.39 ";"312.40 ";"338.40 ";"331.70 ";"315.70 ";"277.90 ";"237.80 ";"206.50 ";"257.40 ";"184.80 ";"152.00 ";"147.00 ";"191.20 ";"202.00 ";"210.00 ";"142.00 ";"248.20 ";"267.50 ";"300.00 ";"325.15 ";"320.90 ";"296.00 ";"292.00 ";"367.00 ";"381.00 ";"387.00 ";"418.00 ";"399.00 ";"334.00 ";"413.00 ";"402.00 ";"326.00 ";"403.00 "
"A3132Z,M12,THS_HD,HR";"169.00 ";"159.00 ";"184.00 ";"177.00 ";"187.00 ";"135.00 ";"139.00 ";"114.00 ";"120.50 ";"149.50 ";"110.50 ";"86.00 ";"98.33 ";"160.70 ";"26.99 ";"46.95 ";"43.12 ";"39.83 ";"33.52 ";"39.56 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,HU";"269.00 ";"281.00 ";"309.00 ";"283.00 ";"320.00 ";"318.00 ";"309.00 ";"288.00 ";"298.00 ";"330.00 ";"309.00 ";"344.00 ";"429.00 ";"436.00 ";"426.00 ";"476.00 ";"701.00 ";"598.00 ";"610.00 ";"625.00 ";"684.00 ";"645.00 ";"580.00 ";"640.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,IE";23-Jul;"13.73 ";Oct-26;Sep-18;Aug-93;Dec-49;"13.57 ";"14.91 ";11-Dec;Oct-79;Nov-15;10-Apr;Dec-24;Oct-40;May-89;Jun-75;7-May;"5.00 ";Apr-58;Apr-34;Apr-22;May-49;"4.00 ";Feb-66;May-93;Apr-81;Apr-30;Jun-80;Aug-30;Oct-30;Dec-20;Sep-50;Dec-20;"15.60 ";"18.80 ";"18.70 ";"18.50 ";"18.30 ";"18.80 ";"20.20 ";"17.50 ";"15.40 ";Aug-40;7-Oct;"6.00 ";Jun-90;Aug-20;": ";": ";": ";": "
"A3132Z,M12,THS_HD,IS";": ";"0.70 ";"0.70 ";"0.70 ";"0.70 e";"0.80 e";"0.80 ";"0.80 ";"0.80 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,IT";"2189.34 ";"2185.32 ";"2252.52 ";"2251.07 ";"2237.03 ";"2234.92 ";"2221.98 ";"2323.91 ";"2036.82 ";": ";"2031.02 ";"2061.85 ";"2000.00 ";"1977.77 ";"1970.00 ";"1847.00 ";"1982.00 ";"1922.00 ";"1991.31 ";"1893.05 ";"1842.00 ";"1741.00 ";"1682.00 ";"1800.00 ";"1796.00 ";"1960.00 ";"2071.90 ";"2002.20 ";"2003.90 ";"2215.50 ";"2091.00 ";"2124.60 ";"1918.60 ";"1869.40 ";"1808.50 ";"1856.20 ";"1924.40 ";"1609.50 ";"1591.80 ";"1609.20 ";"1570.30 ";"1774.30 ";"1757.60 ";"1647.00 ";"1735.00 ";"1683.00 ";"1519.00 ";"1381.00 ";"1405.00 ";"1441.00 ";"1516.00 "
"A3132Z,M12,THS_HD,LT";"30.20 ";"31.40 ";"36.80 ";"47.50 ";"45.90 ";"60.90 ";"53.00 ";"49.00 ";"54.10 ";"56.50 ";"55.00 ";"59.10 ";"70.70 ";"66.70 ";"71.50 ";"72.70 ";"75.30 ";"76.10 ";"69.70 ";"71.20 ";"79.80 ";"84.60 ";"94.20 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,LU";Jun-66;Mar-49;Aug-22;Jun-97;May-49;Mar-63;Feb-19;5-Aug;Mar-75;5-Mar;Jan-75;Jan-51;Mar-33;Feb-15;1-Jul;1-Jul;Jan-94;1-Apr;Jan-63;Jan-44;"0.95 ";Feb-36;Jan-29;1-Oct;"0.53 ";"0.68 ";"0.56 ";"0.71 ";"0.71 ";"0.91 ";"0.49 ";"0.82 ";"0.55 ";"0.83 ";"0.92 ";"0.72 ";"0.81 ";"0.91 ";Jan-15;Jan-22;Jan-67;Jan-34;Jan-66;"1.00 ";"1.00 ";"3.00 ";"2.00 ";"2.00 ";"2.00 ";"3.00 ";"2.00 "
"A3132Z,M12,THS_HD,LV";Mar-21;May-15;May-25;Aug-14;May-90;Mar-40;Feb-34;Feb-39;Feb-54;Feb-60;Jan-97;Mar-35;6-Sep;4-Jun;Apr-50;May-90;"31.40 ";"29.70 ";"22.70 ";"34.30 ";31-Oct;"20.70 ";"30.90 ";"35.50 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,ME";": ";"7.00 p";"6.00 p";"24.00 p";Jul-20;"6.00 ";"3.00 ";Mar-88;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,MK";"24.00 ";"26.00 ";"23.00 ";"14.00 ";"21.00 ";"8.00 ";"5.00 ";"4.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,MT";"0.83 ";"0.78 ";"0.89 ";1-Nov;Jan-35;2-Aug;Jan-38;"0.43 ";"0.40 ";3-Jun;"0.99 ";"0.40 ";Feb-88;Jan-34;"0.56 ";Jan-68;"0.46 ";Jan-24;"0.61 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,NL";"666.00 ";"687.00 ";"563.00 ";"602.00 ";"563.00 ";"535.00 ";"514.00 ";"513.00 ";"380.00 ";"388.00 ";"365.00 ";"330.00 ";"260.00 ";"230.00 ";"230.00 ";"200.00 ";"254.11 ";"216.00 ";"198.00 ";"273.00 ";"264.00 ";"233.00 ";"374.00 ";"225.00 ";"177.00 ";"189.00 ";"160.00 ";"180.00 ";"150.00 ";"96.00 ";"90.00 ";"138.00 ";"118.00 ";"93.00 ";"107.00 ";"74.00 ";"56.00 ";"60.00 ";"45.00 ";"57.00 ";"56.00 ";"63.00 ";"40.00 ";"27.00 ";"60.00 ";"45.00 ";"39.00 ";"32.00 ";"28.00 ";"19.00 ";"22.00 "
"A3132Z,M12,THS_HD,PL";"552.60 ";"550.10 ";"482.30 ";"406.80 ";"433.60 ";"469.41 ";"422.58 ";"405.48 ";"497.21 ";"510.93 ";"472.08 ";"445.36 ";"535.16 ";"567.81 ";"451.98 ";"465.84 ";"551.09 ";"485.25 ";"421.88 ";"449.90 ";"579.20 ";"714.70 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,PT";"32.55 p";"34.60 ";30-Oct;"38.44 ";"31.85 ";"29.90 ";"28.55 ";"25.23 ";"21.42 ";"34.82 ";"33.77 ";"40.70 ";"46.67 ";"45.13 ";"42.03 ";"44.27 ";"37.34 ";"39.13 ";"51.77 ";"37.83 ";"38.81 ";"38.00 ";"38.00 ";"38.00 ";"42.00 ";"41.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,RO";"746.30 ";"709.10 ";"749.40 ";"745.80 ";"786.30 ";"780.20 ";"849.60 ";"902.60 ";"1033.80 ";"1230.70 ";"1340.10 ";"1437.80 ";"1493.90 ";"1640.74 ";"1663.40 ";"1496.70 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,RS";"283.00 ";"257.00 ";"259.00 ";"284.00 ";"339.00 ";"280.00 ";"272.00 ";"163.00 e";"153.00 ";"176.00 ";"185.00 ";"233.00 ";"158.00 ";"240.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,SE";"115.90 ";"98.00 ";"79.90 ";"98.50 ";"83.30 ";"94.20 ";"83.40 ";"91.70 ";"66.60 ";"94.00 ";"63.30 ";"71.30 ";"59.20 ";"56.59 ";"61.40 ";"73.64 ";"77.00 ";"62.00 ";"59.45 ";"46.40 ";"37.70 ";"46.80 ";"27.00 ";"22.00 ";"21.00 ";"23.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,SI";"53.28 p";"55.39 ";"58.82 ";"61.85 ";"62.91 ";"62.21 ";"56.93 ";"59.75 ";"70.19 ";"68.41 ";"74.42 ";"67.38 ";"74.40 ";"78.35 ";"70.24 ";"73.20 ";"88.11 ";"93.30 ";"54.96 ";"54.60 ";"53.79 ";"58.00 ";"57.00 ";"57.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,SK";"25.66 ";"26.89 ";"22.56 ";"20.86 ";"28.20 e";26-Jan;"23.74 ";28-Apr;"20.78 ";"28.49 ";"37.89 ";"23.66 ";"30.32 ";"85.97 ";"83.06 ";"80.00 ";"78.09 ";"101.55 ";"95.38 ";"74.91 ";"39.83 ";"55.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,UK";"55.00 ";"56.00 ";"56.00 ";"53.00 ";"53.00 ";"53.00 ";"50.00 ";"48.00 ";"46.00 ";"50.00 ";"51.00 ";"43.00 ";"46.00 ";"46.00 ";"70.36 ";"62.83 ";"61.61 ";"46.60 ";"51.78 ";"46.77 ";"47.93 ";"63.48 ";"58.65 ";"64.73 ";"72.26 ";"51.75 ";"66.82 ";"46.29 ";"45.70 ";"78.75 ";"69.30 ";"59.51 ";"81.55 ";"89.13 ";"86.30 ";"115.10 ";"103.68 ";"120.19 ";"105.37 ";"123.00 ";"119.31 ";"139.25 ";"134.00 ";"147.00 ";"101.00 ";"117.00 ";"122.00 ";": ";": ";": ";": "
"A3132Z,M12,THS_HD,XK";": ";Jun-19;Feb-15;Mar-43;Feb-84;": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
