"animals,month,unit,geo\time";2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969
"A3132X,M05_M06,THS_HD,DK";"2236.00 ";"2386.00 ";"2278.00 ";"2322.00 ";"2392.00 ";"2476.00 ";"2527.00 ";"2646.00 ";"2688.00 ";"2545.00 ";"2643.00 ";"2670.00 ";"3077.00 ";"2982.00 ";": ";": ";": ";": ";": ";"2859.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,ES";"5259.03 p";"5248.03 ";"5111.71 ";"4754.43 ";"4634.36 ";"4595.52 ";"4315.22 ";"4500.77 ";"4651.76 ";"4514.72 ";"5229.17 ";": ";"5287.77 ";"5002.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,FI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"328.00 ";"322.30 ";"333.40 ";"314.70 ";"313.80 ";"364.60 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,FR";"2444.00 ";"2369.00 ";"2440.00 ";"2482.00 p";"2543.00 ";"2629.00 ";"2615.00 ";"2625.00 ";"2649.00 ";"2687.00 ";"2782.00 ";"2825.00 ";"2905.00 ";"2920.00 ";"2902.00 ";"2879.00 ";"2916.00 ";"2939.00 ";"2863.80 ";"3104.30 ";"3125.00 ";"3051.20 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,HU";"535.00 ";"548.00 ";"549.00 ";"602.00 ";"559.00 ";"543.00 ";"513.00 ";"533.00 ";"595.00 ";"565.00 ";"596.00 ";": ";"675.00 ";"642.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,IE";"299.20 ";"314.03 ";"289.65 ";"327.06 ";"283.49 ";"307.43 ";"303.87 ";"316.18 ";"295.91 ";"294.00 ";"283.88 ";"303.29 ";"330.62 ";"370.45 ";"379.74 ";"376.94 ";"385.01 ";"401.40 ";"383.35 ";"379.15 ";"408.96 ";"429.66 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,IS";": ";": ";": ";"0.00 d";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,IT";"1272.93 ";"1295.20 ";"1330.90 ";"1288.41 ";"1315.96 ";"1235.79 ";"1270.43 ";"1395.54 ";"1662.26 ";"1512.75 ";"1488.98 ";"1532.66 ";"1534.66 ";"1561.93 ";"1612.55 ";"1634.00 ";"1585.00 ";"1392.00 ";"1346.00 ";"1338.00 ";"1274.00 ";"1240.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,LT";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"262.50 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,LU";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";Dec-25;"15.88 ";"16.73 ";"16.73 ";"18.74 ";"13.63 ";Dec-64;"13.94 ";13-Sep;"15.46 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,LV";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"105.60 ";": ";"89.20 ";"106.10 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,NL";"1724.50 ";"1745.12 ";"1781.62 ";"1831.25 ";"1896.43 ";"1843.00 ";"1900.00 ";"1936.00 ";"1996.00 ";"2020.00 ";"1960.00 ";"1992.00 ";"1770.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,PL";"2167.00 ";"2314.00 ";"2192.00 ";"1928.00 ";"2087.70 ";"2019.00 ";"1758.90 ";"1908.56 ";"1965.89 ";"2337.25 ";"2222.72 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,RO";"906.90 ";"995.70 ";"1105.50 ";"1153.30 ";"1182.30 ";"1101.70 ";"1081.60 ";"1194.50 ";"1253.70 ";"1233.40 ";"1270.70 ";"1222.10 ";": ";"1293.25 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,RS";"335.00 ";"289.00 ";"406.00 ";"420.00 ";"412.00 ";"514.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,SE";"243.63 ";"229.25 ";"221.88 ";"242.47 ";"248.37 ";"244.45 ";"253.34 ";"234.22 ";"256.31 ";"273.44 ";"266.11 ";"283.70 ";"290.52 ";"290.52 ";"328.57 ";"317.00 ";"331.44 ";"326.00 ";"319.40 ";"354.10 ";"381.20 ";"386.50 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,SI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"111.91 ";"108.46 ";"101.52 ";"101.54 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,SK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"239.12 ";": ";": ";"238.42 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M05_M06,THS_HD,UK";"1056.00 ";"1029.00 ";"1051.00 ";"1039.00 ";"1038.00 ";"1057.00 ";"1030.00 ";"969.00 ";"960.00 ";"968.00 ";"948.00 ";"1050.00 ";"1077.00 ";"1089.65 ";"1030.28 ";"1078.34 ";"1073.84 ";"1211.74 ";"1353.96 ";"1518.35 ";"1664.23 ";"1881.63 ";"1825.85 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M08,THS_HD,BE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1454.5 ";"1411.1 ";"1466.5 ";"1592.5 ";"1489.0 ";"1564.5 ";"1535.5 ";"1524.1 ";"1324.6 ";"1480.9 ";"1445.8 ";"1394.5 ";"1284.0 ";"1544.0 ";"1448.0 ";"1205.0 ";"1241.6 ";"1117.0 ";"1093.3 ";"1084.7 ";"1069.8 ";"1044.1 ";"1083.5 ";"1147.0 ";"1056.0 ";"1076.0 ";"1118.0 ";"984.7 ";"1256.0 ";"1103.0 ";"0.0 ";"0.0 ";"0.0 ";"0.0 "
"A3132X,M08,THS_HD,CZ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"551.2 ";"550.0 ";"499.0 ";"571.0 ";"660.0 ";": ";": ";"610.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M08,THS_HD,DE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"5270.0 ";"5148.8 ";"5040.4 ";"5075.8 ";"5358.5 ";"5640.2 ";"5694.6 ";"5670.4 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M08,THS_HD,DK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"2670.0 ";"3077.0 ";"2944.0 ";"2826.0 ";"2870.0 ";"2800.0 ";"2895.0 ";"2907.0 ";"2859.0 ";"2580.0 ";"2750.0 ";"2292.0 ";"2364.0 ";"2480.0 ";"2354.0 ";"2548.0 ";"2292.0 ";"2078.0 ";"1994.0 ";"2061.0 ";"1991.0 ";"2023.0 ";"2005.0 ";"2136.0 ";"2024.0 ";"2096.0 ";"2086.0 ";"2157.0 ";"2232.0 ";"1979.0 ";"1906.0 ";"1732.0 ";"1619.0 ";"1626.0 ";"1624.0 ";"1802.0 ";": ";": ";": ";": "
"A3132X,M08,THS_HD,EL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"156.1 ";"158.1 ";"161.0 ";"201.4 ";"206.0 ";"190.0 ";"197.0 ";"200.0 ";"224.0 ";"191.2 ";"200.0 ";"166.5 ";"214.0 ";"169.9 ";"184.0 ";"194.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132X,M08,THS_HD,ES";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"4983.9 ";"5287.8 ";"4983.6 ";"4867.5 ";"5384.0 ";"4829.5 ";"4630.5 ";"5161.0 ";"5657.8 ";"4557.0 ";"4343.0 ";"3978.0 ";"4012.8 ";"4094.3 ";"3779.2 ";"3889.2 ";"4125.2 ";"3539.0 ";"3919.2 ";"3716.4 ";"3537.3 ";"3625.2 ";"3719.5 ";"2332.5 ";"2452.9 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
